sample	PATIENT	cancer	TN	FDX1	LIAS	LIPT1	DLD	DLAT	PDHA1	PDHB	MTF1	GLS	CDKN2A
TCGA-A6-2675-11	TCGA-A6-2675	COAD	normal	0.114270117	0.068330284	0.09847667	0.23760585	0.04227175	0.0471059	0.059933222	0.0579952	0.136825938	0.22956675
TCGA-A6-2679-01	TCGA-A6-2679	COAD	tumor	0.086045367	0.048946607	0.044812136	0.1364539	0.053178025	0.25740272	0.043874044	0.031488057	0.128803638	0.113704175
TCGA-A6-2679-11	TCGA-A6-2679	COAD	normal	0.09033805	0.056893	0.045356418	0.2103767	0.059194925	0.438967	0.053086311	0.028894314	0.124481863	0.171174425
TCGA-A6-2680-01	TCGA-A6-2680	COAD	tumor	0.111667567	0.047009767	0.040282918	0.175725925	0.057736725	0.4524174	0.048153478	0.031176714	0.129295188	0.233817675
TCGA-A6-2680-11	TCGA-A6-2680	COAD	normal	0.1033198	0.051681227	0.051534464	0.195988275	0.053894925	0.4487548	0.051564367	0.029007243	0.129196988	0.2476957
TCGA-A6-2681-01	TCGA-A6-2681	COAD	tumor	0.134395417	0.05834444	0.087794155	0.1979841	0.108086025	0.4479186	0.043490633	0.0373206	0.128510713	0.245046725
TCGA-A6-2681-11	TCGA-A6-2681	COAD	normal	0.09302935	0.047523407	0.078195173	0.208839375	0.048560275	0.4457284	0.051020444	0.030251114	0.135419313	0.191203525
TCGA-A6-2682-01	TCGA-A6-2682	COAD	tumor	0.141516283	0.051299827	0.077959827	0.164770025	0.06484555	0.05978458	0.053157667	0.038947429	0.129861275	0.1963936
TCGA-A6-2682-11	TCGA-A6-2682	COAD	normal	0.092696333	0.049351567	0.080825836	0.22192355	0.044760525	0.05132702	0.056330878	0.030774129	0.128666425	0.178336825
TCGA-A6-2684-01	TCGA-A6-2684	COAD	tumor	0.084792183	0.065341153	0.041542236	0.205370075	0.05517435	0.415367	0.054960756	0.038729514	0.120961075	0.24744395
TCGA-A6-2684-11	TCGA-A6-2684	COAD	normal	0.100839233	0.048325033	0.043655327	0.2014922	0.0475308	0.4745674	0.052097789	0.031214229	0.12680745	0.1665803
TCGA-A6-2685-01	TCGA-A6-2685	COAD	tumor	0.1007047	0.062803393	0.051589355	0.1873146	0.05546285	0.3890132	0.054134978	0.033952714	0.138761775	0.2099567
TCGA-A6-2685-11	TCGA-A6-2685	COAD	normal	0.08594795	0.052964887	0.045932364	0.2327403	0.044413225	0.418561	0.055393867	0.030456529	0.1330659	0.1993753
TCGA-A6-2686-01	TCGA-A6-2686	COAD	tumor	0.1087231	0.06270118	0.041821291	0.25005535	0.077793775	0.22259422	0.058121922	0.035036	0.134157025	0.248017875
TCGA-A6-2686-11	TCGA-A6-2686	COAD	normal	0.094655717	0.052294306	0.046063682	0.1954621	0.048685525	0.461077	0.046559267	0.032061971	0.128785838	0.18973615
TCGA-A6-4107-01	TCGA-A6-4107	COAD	tumor	0.10872	0.047809933	0.037234909	0.2227494	0.084457625	0.4626006	0.048081144	0.033583457	0.136373775	0.236851375
TCGA-A6-4107-11	TCGA-A6-4107	COAD	normal	0.097656633	0.05559654	0.048237355	0.22036005	0.061862625	0.4125392	0.052177233	0.0338685	0.130328038	0.1765204
TCGA-A6-5667-01	TCGA-A6-5667	COAD	tumor	0.118998417	0.041128153	0.03881658	0.143500075	0.0447803	0.14136604	0.075002922	0.033368157	0.138118725	0.22546905
TCGA-A6-5667-11	TCGA-A6-5667	COAD	normal	0.095608683	0.0411667	0.072749064	0.2485102	0.0452546	0.4050042	0.060577756	0.031110157	0.134539013	0.192478025
TCGA-A7-A13E-01	TCGA-A7-A13E	BRCA	tumor	0.124708967	0.048871433	0.052239773	0.20791205	0.14101465	0.19367566	0.037131301	0.025719971	0.124547613	0.27153695
TCGA-A7-A13E-11	TCGA-A7-A13E	BRCA	normal	0.113244817	0.05037689	0.035653955	0.206169175	0.143875675	0.3562688	0.043325367	0.025300629	0.12768445	0.22911845
TCGA-A7-A13F-01	TCGA-A7-A13F	BRCA	tumor	0.1036552	0.051993359	0.091056291	0.06772125	0.1192487	0.459844	0.067400489	0.024509071	0.13307925	0.224726475
TCGA-A7-A13F-11	TCGA-A7-A13F	BRCA	normal	0.120285217	0.049153275	0.080620709	0.2053084	0.101112575	0.4362972	0.042893522	0.0257424	0.134274163	0.2378001
TCGA-AA-3488-01	TCGA-AA-3488	COAD	tumor	0.127011117	0.05187048	0.076588309	0.0385462	0.084083025	0.0521937	0.052121856	0.034113143	0.128911475	0.171816825
TCGA-AA-3488-11	TCGA-AA-3488	COAD	normal	0.10300825	0.0608229	0.080967273	0.2363964	0.05126845	0.05582316	0.056677022	0.036316957	0.136462225	0.209825775
TCGA-AA-3492-01	TCGA-AA-3492	COAD	tumor	0.211105067	0.044770893	0.049432227	0.185352875	0.073411775	0.48059	0.040065333	0.034146986	0.134747538	0.47112795
TCGA-AA-3492-11	TCGA-AA-3492	COAD	normal	0.109494233	0.044780973	0.038099727	0.215848175	0.05617555	0.442651	0.053442456	0.031887229	0.133695613	0.2013121
TCGA-AA-3494-01	TCGA-AA-3494	COAD	tumor	0.1609711	0.05533718	0.039325836	0.193484425	0.0726718	0.06035996	0.053138522	0.035959857	0.129679788	0.232822
TCGA-AA-3494-11	TCGA-AA-3494	COAD	normal	0.0967104	0.04883062	0.030423991	0.229034325	0.05599385	0.05166054	0.057291444	0.0339704	0.132215663	0.1747237
TCGA-AA-3495-01	TCGA-AA-3495	COAD	tumor	0.174165483	0.05152008	0.038954264	0.17200425	0.05489555	0.05366704	0.0588067	0.035380586	0.128164913	0.2385762
TCGA-AA-3495-11	TCGA-AA-3495	COAD	normal	0.104247033	0.057734847	0.040811191	0.223410725	0.06384825	0.0531644	0.054468756	0.035289143	0.134109513	0.1954083
TCGA-AA-3502-01	TCGA-AA-3502	COAD	tumor	0.114964483	0.058852933	0.04703215	0.138268225	0.06662105	0.05447682	0.046597989	0.033058	0.131878763	0.26622435
TCGA-AA-3502-11	TCGA-AA-3502	COAD	normal	0.105145917	0.049948613	0.073958045	0.214277875	0.0555607	0.05267002	0.046925222	0.033916429	0.120626425	0.164854525
TCGA-AA-3506-01	TCGA-AA-3506	COAD	tumor	0.133005283	0.050730567	0.033817455	0.083094875	0.0831427	0.0585949	0.047705378	0.035141929	0.12696425	0.1860769
TCGA-AA-3506-11	TCGA-AA-3506	COAD	normal	0.1164528	0.048055347	0.0403367	0.2274017	0.06275055	0.05116266	0.052618767	0.034768671	0.135422288	0.2109238
TCGA-AA-3509-01	TCGA-AA-3509	COAD	tumor	0.106553317	0.06915602	0.044941818	0.093633925	0.0656989	0.3891742	0.046710644	0.042115243	0.13142875	0.1092706
TCGA-AA-3509-11	TCGA-AA-3509	COAD	normal	0.109982467	0.052863373	0.037819855	0.238259225	0.066794	0.419456	0.056493378	0.030447871	0.133121488	0.2252772
TCGA-AA-3510-01	TCGA-AA-3510	COAD	tumor	0.098286367	0.046904733	0.078832855	0.22803585	0.0612956	0.05349124	0.054181411	0.0282025	0.133606388	0.17577355
TCGA-AA-3510-11	TCGA-AA-3510	COAD	normal	0.0887086	0.04723934	0.071189673	0.219507275	0.05187275	0.04959206	0.050464689	0.031595786	0.134478338	0.148103625
TCGA-AA-3655-01	TCGA-AA-3655	COAD	tumor	0.134767717	0.043989253	0.083653264	0.0545888	0.05209985	0.06008656	0.044096278	0.031109271	0.133786638	0.25628915
TCGA-AA-3655-11	TCGA-AA-3655	COAD	normal	0.104368133	0.048288981	0.078044027	0.246762225	0.057211525	0.05613292	0.063176767	0.031595857	0.142754938	0.2100728
TCGA-AA-3660-01	TCGA-AA-3660	COAD	tumor	0.185602917	0.048575333	0.045065836	0.090498575	0.071254875	0.401011	0.057353111	0.031093271	0.12829545	0.26418235
TCGA-AA-3660-11	TCGA-AA-3660	COAD	normal	0.09291215	0.047780667	0.051814109	0.24057225	0.0492884	0.468209	0.061412344	0.0300228	0.13776485	0.19074855
TCGA-AA-3663-01	TCGA-AA-3663	COAD	tumor	0.1683386	0.040341153	0.0863787	0.18919145	0.06544745	0.05690876	0.060310718	0.032095271	0.134685763	0.270218525
TCGA-AA-3663-11	TCGA-AA-3663	COAD	normal	0.095564667	0.046574101	0.084001455	0.235708825	0.059652525	0.04448618	0.055392278	0.028452371	0.13646595	0.160025
TCGA-AA-3712-01	TCGA-AA-3712	COAD	tumor	0.098204833	0.043252147	0.033697791	0.092083975	0.059208	0.04400382	0.062176622	0.031231743	0.13460425	0.227718075
TCGA-AA-3712-11	TCGA-AA-3712	COAD	normal	0.097459467	0.049566587	0.042253218	0.229521875	0.058073025	0.0498988	0.0591453	0.034041414	0.133350838	0.1785548
TCGA-AA-3713-01	TCGA-AA-3713	COAD	tumor	0.159648117	0.03943524	0.076858345	0.2050753	0.055070875	0.0573093	0.065403933	0.031938143	0.136334338	0.417818975
TCGA-AA-3713-11	TCGA-AA-3713	COAD	normal	0.098552383	0.041529956	0.083729391	0.228713025	0.04740705	0.04705922	0.050556889	0.032059729	0.13329085	0.147292625
TCGA-AC-A23H-01	TCGA-AC-A23H	BRCA	tumor	0.2575515	0.11141726	0.110291927	0.3106212	0.390016	0.44893264	0.097588758	0.100832043	0.182448373	0.288349025
TCGA-AC-A23H-11	TCGA-AC-A23H	BRCA	normal	0.2707945	0.120456804	0.100590064	0.290141375	0.29644175	0.39724444	0.102610038	0.086846071	0.179524338	0.2681595
TCGA-AC-A2FB-01	TCGA-AC-A2FB	BRCA	tumor	0.083072183	0.063464913	0.060894736	0.259357075	0.054249875	0.3458958	0.059383478	0.033705671	0.139518713	0.218582325
TCGA-AC-A2FB-11	TCGA-AC-A2FB	BRCA	normal	0.105094033	0.066567993	0.086377918	0.230993275	0.070325525	0.3150282	0.056736833	0.036125557	0.140322963	0.25627675
TCGA-AC-A2FF-01	TCGA-AC-A2FF	BRCA	tumor	0.09297805	0.06509228	0.062361682	0.260583575	0.064695875	0.444716	0.055838322	0.035959229	0.141893813	0.241493275
TCGA-AC-A2FF-11	TCGA-AC-A2FF	BRCA	normal	0.092173133	0.068066347	0.0495807	0.2044913	0.0606753	0.4653252	0.0510273	0.039749929	0.133355638	0.250017525
TCGA-AC-A2FG-01	TCGA-AC-A2FG	BRCA	tumor	0.096575883	0.0692889	0.092140082	0.209478775	0.075984125	0.36511068	0.045658833	0.032563557	0.138236663	0.270150025
TCGA-AC-A2FG-11	TCGA-AC-A2FG	BRCA	normal	0.083064883	0.076572727	0.06731629	0.190389725	0.0605169	0.3584056	0.042556233	0.0338913	0.139834438	0.241719
TCGA-AC-A2FM-01	TCGA-AC-A2FM	BRCA	tumor	0.10826365	0.047924493	0.090065418	0.246062	0.09539415	0.4263774	0.043052867	0.032335371	0.134720788	0.274602125
TCGA-AC-A2FM-11	TCGA-AC-A2FM	BRCA	normal	0.093420367	0.049546279	0.0557925	0.19005045	0.06371595	0.4063236	0.049484667	0.030243786	0.1407404	0.26134055
TCGA-AG-3725-01	TCGA-AG-3725	READ	tumor	0.0766364	0.043350433	0.041760427	0.031837525	0.0704964	0.13500554	0.036217007	0.025393986	0.129621365	0.20981705
TCGA-AG-3725-11	TCGA-AG-3725	READ	normal	0.099950467	0.037854813	0.035263436	0.225739475	0.054518	0.4000966	0.045542733	0.025025586	0.125240213	0.213719075
TCGA-AG-3731-01	TCGA-AG-3731	READ	tumor	0.090329933	0.03517004	0.064272509	0.200597125	0.05362525	0.04813262	0.045531023	0.025232314	0.12943777	0.178505175
TCGA-AG-3731-11	TCGA-AG-3731	READ	normal	0.112251817	0.038494762	0.064110955	0.23691555	0.07177685	0.05004796	0.0504845	0.025789743	0.13216366	0.2131281
TCGA-AG-A01W-01	TCGA-AG-A01W	READ	tumor	0.173504667	0.076578667	0.0464113	0.1615332	0.0583571	0.338099	0.072104078	0.035303971	0.135319775	0.22389535
TCGA-AG-A01W-11	TCGA-AG-A01W	READ	normal	0.106295433	0.077705333	0.064418745	0.2280436	0.054998	0.4267596	0.060964467	0.033859443	0.135604825	0.210114925
TCGA-AG-A01Y-01	TCGA-AG-A01Y	READ	tumor	0.1823483	0.071106887	0.042884245	0.09735805	0.06191505	0.5380108	0.061901922	0.038295314	0.126377288	0.2410909
TCGA-AG-A01Y-11	TCGA-AG-A01Y	READ	normal	0.093254433	0.080157953	0.071763855	0.224418725	0.0625789	0.4319824	0.0635301	0.036292186	0.139829763	0.2071598
TCGA-AG-A020-01	TCGA-AG-A020	READ	tumor	0.154827967	0.079729227	0.088091591	0.244679575	0.094522325	0.38913928	0.063843878	0.043122114	0.1360327	0.273128625
TCGA-AG-A020-11	TCGA-AG-A020	READ	normal	0.114821533	0.070592787	0.090997109	0.230881775	0.06047885	0.4265104	0.065038911	0.038492757	0.13162985	0.192418575
TCGA-AG-A02N-01	TCGA-AG-A02N	READ	tumor	0.116671483	0.074546913	0.041100545	0.179982775	0.0557505	0.0574658	0.077610822	0.0403976	0.137530188	0.21921505
TCGA-AG-A02N-11	TCGA-AG-A02N	READ	normal	0.093396133	0.082062807	0.055156064	0.237104975	0.051585375	0.0561716	0.064767978	0.0369773	0.138451025	0.18968465
TCGA-AG-A036-01	TCGA-AG-A036	READ	tumor	0.147979467	0.07747314	0.05217942	0.155513425	0.0573435	0.06436868	0.062572856	0.038890586	0.136246413	0.246930675
TCGA-AG-A036-11	TCGA-AG-A036	READ	normal	0.106452117	0.080598493	0.093163718	0.224652925	0.061623875	0.0529928	0.059789411	0.035610686	0.133173813	0.19204655
TCGA-AJ-A2QL-01	TCGA-AJ-A2QL	UCEC	tumor	0.187298417	0.062998113	0.063508018	0.2469976	0.055300075	0.5279842	0.062377144	0.032423671	0.14444205	0.26424985
TCGA-AJ-A2QL-11	TCGA-AJ-A2QL	UCEC	normal	0.177819867	0.06313886	0.062264009	0.267718475	0.065280825	0.3859456	0.066962811	0.039132386	0.1462817	0.121874975
TCGA-AJ-A3NC-01	TCGA-AJ-A3NC	UCEC	tumor	0.140966633	0.054980433	0.041775991	0.239517375	0.0586332	0.5253704	0.0496897	0.033061257	0.136953788	0.2544747
TCGA-AJ-A3NC-11	TCGA-AJ-A3NC	UCEC	normal	0.1196077	0.064576407	0.0526181	0.227301025	0.07420815	0.3259938	0.054902411	0.039977757	0.139574588	0.21897245
TCGA-AJ-A3NE-01	TCGA-AJ-A3NE	UCEC	tumor	0.172685567	0.0545408	0.044585491	0.196467975	0.062715425	0.4857318	0.066534622	0.040466229	0.136971163	0.22663265
TCGA-AJ-A3NE-11	TCGA-AJ-A3NE	UCEC	normal	0.11992995	0.04962848	0.043992482	0.2404088	0.0633449	0.3502196	0.055856733	0.0413671	0.134587063	0.229921775
TCGA-AJ-A3NH-01	TCGA-AJ-A3NH	UCEC	tumor	0.150551333	0.05535314	0.044230655	0.226246925	0.08052	0.18402894	0.060389656	0.038730743	0.139944738	0.224969275
TCGA-AJ-A3NH-11	TCGA-AJ-A3NH	UCEC	normal	0.146207467	0.056009633	0.047604155	0.240739875	0.081605175	0.3982504	0.064136056	0.041341371	0.136644075	0.218516075
TCGA-AX-A0IZ-01	TCGA-AX-A0IZ	UCEC	tumor	0.164293317	0.05289766	0.078419555	0.1932837	0.093566075	0.4594816	0.058558733	0.031018757	0.1057191	0.260189425
TCGA-AX-A0IZ-11	TCGA-AX-A0IZ	UCEC	normal	0.091986067	0.046799391	0.072919509	0.209018175	0.0656048	0.3912698	0.054814622	0.031000714	0.131173438	0.241886175
TCGA-AX-A0J0-01	TCGA-AX-A0J0	UCEC	tumor	0.197209433	0.041252611	0.076691609	0.2447252	0.0844166	0.480687	0.061711411	0.027550114	0.13228525	0.238577775
TCGA-AX-A0J0-11	TCGA-AX-A0J0	UCEC	normal	0.128937183	0.053932907	0.0738098	0.2265162	0.07079245	0.3714262	0.050162433	0.035262814	0.118098	0.23642845
TCGA-AX-A1CF-01	TCGA-AX-A1CF	UCEC	tumor	0.141592967	0.040310597	0.0359333	0.2028753	0.04521715	0.4937364	0.035147922	0.029376614	0.130370138	0.061549225
TCGA-AX-A1CF-11	TCGA-AX-A1CF	UCEC	normal	0.1177962	0.039312787	0.036165436	0.226343775	0.04953825	0.3260452	0.044550356	0.027205314	0.129072813	0.1568966
TCGA-AX-A1CI-01	TCGA-AX-A1CI	UCEC	tumor	0.1081909	0.034954026	0.028561227	0.216531025	0.04860365	0.3758282	0.0421763	0.024615014	0.1254437	0.236029575
TCGA-AX-A1CI-11	TCGA-AX-A1CI	UCEC	normal	0.114950317	0.041494518	0.034526855	0.223760375	0.085216975	0.3392568	0.052034667	0.026356286	0.128295713	0.13517375
TCGA-AX-A1CJ-01	TCGA-AX-A1CJ	UCEC	tumor	0.112300317	0.038926413	0.035656391	0.205567675	0.05950615	0.4431264	0.047692778	0.023820157	0.122813138	0.240936575
TCGA-AX-A1CJ-11	TCGA-AX-A1CJ	UCEC	normal	0.06752835	0.044098119	0.035851282	0.2295364	0.046918725	0.4132804	0.0504945	0.0279876	0.1160064	0.186477175
TCGA-AX-A1CK-01	TCGA-AX-A1CK	UCEC	tumor	0.16138025	0.039795491	0.031742573	0.07916785	0.053374975	0.3463646	0.040895511	0.029655029	0.130525875	0.2646588
TCGA-AX-A1CK-11	TCGA-AX-A1CK	UCEC	normal	0.161224333	0.039448401	0.0417826	0.241712975	0.0704826	0.3880778	0.050770667	0.028380586	0.133227	0.144637525
TCGA-AX-A2H4-01	TCGA-AX-A2H4	UCEC	tumor	0.158393367	0.06372814	0.046933464	0.253425325	0.05636395	0.5232526	0.0577752	0.035743557	0.142444238	0.07352855
TCGA-AX-A2H4-11	TCGA-AX-A2H4	UCEC	normal	0.098982417	0.06492262	0.077033118	0.2217524	0.07168115	0.4117012	0.054143611	0.0329292	0.14162875	0.26069125
TCGA-AX-A2H5-01	TCGA-AX-A2H5	UCEC	tumor	0.196977067	0.07124762	0.054865764	0.215950875	0.050792775	0.22276442	0.056853622	0.031571614	0.140905925	0.1953737
TCGA-AX-A2H5-11	TCGA-AX-A2H5	UCEC	normal	0.10643485	0.092192833	0.069211045	0.24624205	0.082111225	0.3909986	0.067754333	0.0448289	0.146206625	0.21779045
TCGA-AX-A2H7-01	TCGA-AX-A2H7	UCEC	tumor	0.120987667	0.055963527	0.085514027	0.247142975	0.05845455	0.4238328	0.049609911	0.03548	0.1404396	0.2426156
TCGA-AX-A2H7-11	TCGA-AX-A2H7	UCEC	normal	0.117342933	0.063266237	0.096946509	0.2264784	0.088663975	0.359057	0.066789967	0.0340883	0.139241175	0.257235325
TCGA-AX-A2HA-01	TCGA-AX-A2HA	UCEC	tumor	0.162279667	0.053239333	0.078023027	0.26220585	0.07865375	0.5755936	0.059394856	0.032132114	0.142097025	0.254104775
TCGA-AX-A2HA-11	TCGA-AX-A2HA	UCEC	normal	0.135133233	0.060430693	0.061421082	0.255196025	0.081264875	0.405603	0.070122833	0.036857929	0.141869675	0.16374235
TCGA-AX-A2HC-01	TCGA-AX-A2HC	UCEC	tumor	0.1711378	0.089798953	0.056534664	0.2817704	0.062704025	0.43122276	0.065308589	0.047620171	0.148321025	0.257148275
TCGA-AX-A2HC-11	TCGA-AX-A2HC	UCEC	normal	0.122914033	0.089096393	0.063948991	0.2614486	0.069732675	0.383155	0.063445944	0.049149714	0.144456	0.18112635
TCGA-AX-A2HD-01	TCGA-AX-A2HD	UCEC	tumor	0.171119983	0.084114753	0.1061443	0.256613	0.0694982	0.5316046	0.071778878	0.042865243	0.142197725	0.089477375
TCGA-AX-A2HD-11	TCGA-AX-A2HD	UCEC	normal	0.1286967	0.089688347	0.116324091	0.2647306	0.075311125	0.3974298	0.0715853	0.045008543	0.146915475	0.185104025
TCGA-AZ-6598-01	TCGA-AZ-6598	COAD	tumor	0.114924867	0.04448425	0.0328723	0.2415485	0.06029385	0.2456797	0.055647022	0.0328681	0.074139788	0.4541572
TCGA-AZ-6598-11	TCGA-AZ-6598	COAD	normal	0.0960932	0.04872384	0.048677209	0.22187205	0.05935535	0.485587	0.053692533	0.037943657	0.1352096	0.153164475
TCGA-AZ-6599-01	TCGA-AZ-6599	COAD	tumor	0.092269133	0.052534367	0.041071564	0.066412475	0.054838425	0.05445952	0.044278267	0.031046329	0.1417425	0.24766
TCGA-AZ-6599-11	TCGA-AZ-6599	COAD	normal	0.099895067	0.055028141	0.053390355	0.20428905	0.048758375	0.05617698	0.058426989	0.030206329	0.13898985	0.1652054
TCGA-AZ-6600-01	TCGA-AZ-6600	COAD	tumor	0.1016798	0.047798633	0.0463672	0.190329725	0.056780075	0.05152512	0.052906654	0.031087586	0.133042038	0.239816075
TCGA-AZ-6600-11	TCGA-AZ-6600	COAD	normal	0.108893817	0.053369459	0.050073145	0.252988	0.0548178	0.05465698	0.057916067	0.027756357	0.140064763	0.143708975
TCGA-B0-4688-01	TCGA-B0-4688	KIRC	tumor	0.172078667	0.050671967	0.042400464	0.25508155	0.41161375	0.04806558	0.041791178	0.026742714	0.084294913	0.041290475
TCGA-B0-4688-11	TCGA-B0-4688	KIRC	normal	0.1496306	0.049033439	0.038099064	0.23950225	0.091262525	0.05203396	0.043949306	0.029519957	0.118029049	0.146550575
TCGA-B0-4690-01	TCGA-B0-4690	KIRC	tumor	0.155709167	0.05466172	0.072546082	0.243529825	0.096413825	0.05906798	0.043824067	0.0332434	0.135103706	0.15367395
TCGA-B0-4690-11	TCGA-B0-4690	KIRC	normal	0.13238985	0.048717167	0.070927827	0.25241245	0.10271345	0.0576795	0.041435313	0.028071243	0.12659044	0.1517025
TCGA-B0-4691-01	TCGA-B0-4691	KIRC	tumor	0.124087367	0.038813901	0.0322926	0.246720275	0.0976312	0.05421084	0.0474692	0.029420271	0.128677409	0.191720425
TCGA-B0-4691-11	TCGA-B0-4691	KIRC	normal	0.115314967	0.04423568	0.037984964	0.2310631	0.10749955	0.05325726	0.044190201	0.029208014	0.104125821	0.138554175
TCGA-B0-4693-01	TCGA-B0-4693	KIRC	tumor	0.112540567	0.05013072	0.036079836	0.2058638	0.0836694	0.4338778	0.043868078	0.027556157	0.130034625	0.205319225
TCGA-B0-4693-11	TCGA-B0-4693	KIRC	normal	0.139179183	0.056469747	0.034400973	0.2408067	0.095097225	0.3050872	0.0434604	0.028046914	0.117138718	0.1252272
TCGA-B0-4694-01	TCGA-B0-4694	KIRC	tumor	0.1114796	0.043793233	0.023709845	0.23551665	0.1016245	0.04876624	0.04650549	0.028189057	0.119547648	0.12817235
TCGA-B0-4694-11	TCGA-B0-4694	KIRC	normal	0.126756483	0.046018233	0.029268264	0.240910575	0.088970525	0.06097562	0.044136827	0.026975214	0.12151655	0.15285695
TCGA-B0-4696-01	TCGA-B0-4696	KIRC	tumor	0.1338344	0.04787701	0.046011155	0.195250275	0.1450529	0.05147646	0.040271644	0.028027157	0.0817393	0.046572925
TCGA-B0-4696-11	TCGA-B0-4696	KIRC	normal	0.1364024	0.041660022	0.041084982	0.2372801	0.107792825	0.05209842	0.041538189	0.027254186	0.124941423	0.140499525
TCGA-B0-4697-01	TCGA-B0-4697	KIRC	tumor	0.103817767	0.046480633	0.073690645	0.240915275	0.0929279	0.4164946	0.052086011	0.026514329	0.120789201	0.16554655
TCGA-B0-4697-11	TCGA-B0-4697	KIRC	normal	0.145039033	0.049778547	0.073190982	0.241456525	0.081640775	0.337027	0.045815241	0.026330171	0.121901823	0.187059525
TCGA-B0-4698-01	TCGA-B0-4698	KIRC	tumor	0.13509785	0.037738707	0.071732609	0.246486125	0.1662143	0.04965844	0.051700389	0.028146971	0.100531406	0.09577395
TCGA-B0-4698-11	TCGA-B0-4698	KIRC	normal	0.119859617	0.034356006	0.072517236	0.238938775	0.06232175	0.04289388	0.043815417	0.024037014	0.117696375	0.11736755
TCGA-B0-4699-01	TCGA-B0-4699	KIRC	tumor	0.159474867	0.05803678	0.036724936	0.24307175	0.0995832	0.05323862	0.045401822	0.033285514	0.115590663	0.220910375
TCGA-B0-4699-11	TCGA-B0-4699	KIRC	normal	0.1484254	0.054278123	0.042054191	0.2421479	0.155347425	0.05667134	0.0434195	0.028840557	0.120999624	0.147707675
TCGA-B0-4701-01	TCGA-B0-4701	KIRC	tumor	0.111514267	0.047878207	0.041154891	0.214793175	0.079156525	0.4112134	0.053674733	0.028091786	0.123040583	0.208047625
TCGA-B0-4701-11	TCGA-B0-4701	KIRC	normal	0.14647845	0.05610334	0.034945755	0.2372058	0.123725375	0.3556246	0.042531188	0.031456329	0.116151788	0.12479055
TCGA-B0-4703-01	TCGA-B0-4703	KIRC	tumor	0.12572875	0.052564793	0.035440718	0.241720825	0.101420275	0.0500491	0.053129067	0.033089329	0.114062089	0.229396225
TCGA-B0-4703-11	TCGA-B0-4703	KIRC	normal	0.1126652	0.047129907	0.035831191	0.23294915	0.0869259	0.05333382	0.04240426	0.035606029	0.121474924	0.128296025
TCGA-B0-4706-01	TCGA-B0-4706	KIRC	tumor	0.145248383	0.031079179	0.029868555	0.2407356	0.056872425	0.0449328	0.041047003	0.0251469	0.100199066	0.180503575
TCGA-B0-4706-11	TCGA-B0-4706	KIRC	normal	0.120292533	0.033862847	0.026639136	0.2442179	0.059585675	0.039342	0.036917511	0.027330086	0.119709768	0.116333425
TCGA-B0-4707-01	TCGA-B0-4707	KIRC	tumor	0.11637185	0.043343787	0.038096864	0.23245	0.097286325	0.04625754	0.042353818	0.0308764	0.08324877	0.1199517
